year,code,cause,cause_level,dalys,dalys_thousands,dalys_millions,hierarchy_1,hierarchy_2,hierarchy_3,hierarchy_4,hierarchy_5,total_dalys,pct_all_dalys
2015,1590,Other unintentional injuries,3,36683027.9927145,36683.0279927145,36.6830279927145,NA,NA,8.,Other unintentional injuries,NA,2689493675.86236,0.01363938064697343
2015,1600,Intentional injuries,2,84339005.8637324,84339.0058637324,84.3390058637324,NA,B.,Intentional injuries,NA,NA,2689493675.86236,0.03135869276089297
2015,1610,Self-harm,3,35237139.3465282,35237.1393465282,35.2371393465282,NA,NA,1.,Self-harm,NA,2689493675.86236,0.013101774383325054
2015,1620,Interpersonal violence,3,32295387.6534354,32295.387653435402,32.2953876534354,NA,NA,2.,Interpersonal violence,NA,2689493675.86236,0.012007980514429058
2015,1630,Collective violence and legal intervention,3,16806478.8637688,16806.4788637688,16.806478863768803,NA,NA,3.,Collective violence and legal intervention,NA,2689493675.86236,0.006248937863138855
2015,1700,Other COVID-19 pandemic-related outcomes,2,0,0,0,NA,C.,Other COVID-19 pandemic-related outcomes,NA,NA,2689493675.86236,0
2019,0,All Causes,0,2703777939.56188,2703777.93956188,2703.77793956188,NA,All Causes,NA,NA,NA,2703777939.56188,1
2019,10,"Communicable, maternal, perinatal and nutritional conditions",1,721005726.968582,721005.726968582,721.005726968582,I.,"Communicable, maternal, perinatal and nutritional conditions",NA,NA,NA,2703777939.56188,0.2666660291952133
2019,20,Infectious and parasitic diseases,2,321470881.608546,321470.881608546,321.470881608546,NA,A.,Infectious and parasitic diseases,NA,NA,2703777939.56188,0.11889692452355652
2019,30,Tuberculosis,3,59117478.7113467,59117.4787113467,59.1174787113467,NA,NA,1.,Tuberculosis,NA,2703777939.56188,0.021864768495346954
2019,40,STDs excluding HIV,3,6774271.22327654,6774.27122327654,6.77427122327654,NA,NA,2.,STDs excluding HIV,NA,2703777939.56188,0.002505483576944282
2019,50,Syphilis,4,5518561.55451133,5518.5615545113305,5.51856155451133,NA,NA,NA,a.,Syphilis,2703777939.56188,0.0020410557663642884
2019,60,Chlamydia,4,159761.362161546,159.761362161546,0.15976136216154602,NA,NA,NA,b.,Chlamydia,2703777939.56188,5.9088196491252435e-5
2019,70,Gonorrhoea,4,71735.8198091162,71.73581980911621,0.07173581980911621,NA,NA,NA,c.,Gonorrhoea,2703777939.56188,2.653169802130284e-5
2019,80,Trichomoniasis,4,265643.721809533,265.643721809533,0.265643721809533,NA,NA,NA,d.,Trichomoniasis,2703777939.56188,9.82490898836825e-5
2019,85,Gential Herpes,4,252948.248585846,252.94824858584602,0.252948248585846,NA,NA,NA,e.,Gential Herpes,2703777939.56188,9.355363282046517e-5
2019,90,Other STDs,4,505620.516399174,505.620516399174,0.505620516399174,NA,NA,NA,f.,Other STDs,2703777939.56188,1.8700519336329252e-4
2019,100,HIV/AIDS,3,44580487.5695481,44580.4875695481,44.5804875695481,NA,NA,3.,HIV/AIDS,NA,2703777939.56188,0.01648822076593018
2019,110,Diarrhoeal diseases,3,74696210.0348026,74696.2100348026,74.6962100348026,NA,NA,4.,Diarrhoeal diseases,NA,2703777939.56188,0.027626606808881047
2019,120,Childhood-cluster diseases,3,25277144.4272763,25277.1444272763,25.277144427276298,NA,NA,5.,Childhood-cluster diseases,NA,2703777939.56188,0.009348824123985642
2019,130,Whooping cough,4,11827764.6438017,11827.7646438017,11.8277646438017,NA,NA,NA,a.,Whooping cough,2703777939.56188,0.004374532564504269
2019,140,Diphtheria,4,392429.74727893,392.42974727893,0.39242974727893,NA,NA,NA,b.,Diphtheria,2703777939.56188,1.4514126383563853e-4
2019,150,Measles,4,11552235.6553675,11552.2356553675,11.552235655367499,NA,NA,NA,c.,Measles,2703777939.56188,0.004272627380501308
2019,160,Tetanus,4,1504714.38082813,1504.71438082813,1.50471438082813,NA,NA,NA,d.,Tetanus,2703777939.56188,5.565229151444122e-4
2019,170,Meningitis,3,15579165.9511474,15579.165951147399,15.5791659511474,NA,NA,6.,Meningitis,NA,2703777939.56188,0.005761999061828223
2019,180,Encephalitis,3,4632315.4646274,4632.3154646274,4.6323154646274,NA,NA,7.,Encephalitis,NA,2703777939.56188,0.0017132751165866897
2019,185,Hepatitis,3,5327698.99406759,5327.698994067589,5.32769899406759,NA,NA,8.,Hepatitis,NA,2703777939.56188,0.0019704647027820967
2019,186,Acute hepatitis A,4,2228557.81247392,2228.55781247392,2.22855781247392,NA,NA,NA,a.,Acute hepatitis A,2703777939.56188,8.242384775263887e-4
2019,190,Acute hepatitis B,4,2201750.73570951,2201.7507357095096,2.20175073570951,NA,NA,NA,b.,Acute hepatitis B,2703777939.56188,8.143238035540305e-4
2019,200,Acute hepatitis C,4,643459.749074843,643.459749074843,0.643459749074843,NA,NA,NA,c.,Acute hepatitis C,2703777939.56188,2.3798542759732302e-4
2019,205,Acute hepatitis E,4,253930.696809309,253.930696809309,0.253930696809309,NA,NA,NA,d.,Acute hepatitis E,2703777939.56188,9.39169941043516e-5
2019,210,Parasitic and vector diseases,3,62506881.010105,62506.881010105,62.506881010105,NA,NA,9.,Parasitic and vector diseases,NA,2703777939.56188,0.02311834862453002
2019,220,Malaria,4,49829194.7112425,49829.1947112425,49.829194711242494,NA,NA,NA,a.,Malaria,2703777939.56188,0.018429470106304965
2019,230,Trypanosomiasis,4,65997.0381285091,65.9970381285091,0.0659970381285091,NA,NA,NA,b.,Trypanosomiasis,2703777939.56188,2.4409193211778055e-5
2019,240,Chagas disease,4,208741.959167006,208.741959167006,0.208741959167006,NA,NA,NA,c.,Chagas disease,2703777939.56188,7.720381031026184e-5
2019,250,Schistosomiasis,4,1933819.07568108,1933.8190756810802,1.93381907568108,NA,NA,NA,d.,Schistosomiasis,2703777939.56188,7.152285131797606e-4
2019,260,Leishmaniasis,4,869438.566099453,869.438566099453,0.869438566099453,NA,NA,NA,e.,Leishmaniasis,2703777939.56188,3.2156433905971464e-4
2019,270,lymphatic filariasis,4,1374512.46626472,1374.5124662647202,1.3745124662647201,NA,NA,NA,f.,lymphatic filariasis,2703777939.56188,5.083673648463327e-4
2019,280,Onchocerciasis,4,1285376.2895363,1285.3762895363002,1.2853762895363001,NA,NA,NA,g.,Onchocerciasis,2703777939.56188,4.7540009507755e-4
2019,285,Cysticercosis,4,1071178.32495353,1071.17832495353,1.07117832495353,NA,NA,NA,h.,Cysticercosis,2703777939.56188,3.961783655676633e-4
2019,295,Echinococcosis,4,504990.013324541,504.990013324541,0.504990013324541,NA,NA,NA,i.,Echinococcosis,2703777939.56188,1.8677199999877562e-4
2019,300,Dengue,4,1907535.2448641,1907.5352448641,1.9075352448640999,NA,NA,NA,j.,Dengue,2703777939.56188,7.055073632168168e-4
2019,310,Trachoma,4,133889.632141634,133.889632141634,0.13388963214163402,NA,NA,NA,k.,Trachoma,2703777939.56188,4.9519463186140746e-5
2019,315,Yellow fever,4,489036.728227004,489.036728227004,0.489036728227004,NA,NA,NA,l.,Yellow fever,2703777939.56188,1.8087163190119357e-4
2019,320,Rabies,4,2833170.96047459,2833.1709604745897,2.83317096047459,NA,NA,NA,m.,Rabies,2703777939.56188,0.0010478563786690547
2019,330,Intestinal nematode infections,3,2389997.1542431,2389.9971542431,2.3899971542430998,NA,NA,10.,Intestinal nematode infections,NA,2703777939.56188,8.839472795722178e-4
2019,340,Ascariasis,4,714909.989339767,714.909989339767,0.714909989339767,NA,NA,NA,a.,Ascariasis,2703777939.56188,2.6441150320784517e-4
2019,350,Trichuriasis,4,194378.738657532,194.378738657532,0.194378738657532,NA,NA,NA,b.,Trichuriasis,2703777939.56188,7.189153214595319e-5
2019,360,Hookworm disease,4,593273.251332002,593.273251332002,0.593273251332002,NA,NA,NA,c.,Hookworm disease,2703777939.56188,2.1942380794339047e-4
2019,362,Food-borne trematodes,4,887435.174913798,887.4351749137979,0.887435174913798,NA,NA,NA,d.,Food-borne trematodes,2703777939.56188,3.282204362750285e-4
2019,365,Leprosy,3,29466.115007457902,29.4661150074579,0.029466115007457903,NA,NA,11.,Leprosy,NA,2703777939.56188,1.0898126867708887e-5
2019,370,Other infectious diseases,3,20559764.9530977,20559.7649530977,20.5597649530977,NA,NA,12.,Other infectious diseases,NA,2703777939.56188,0.007604087840301413
2019,380,Respiratory Infectious,2,121172377.926236,121172.377926236,121.17237792623601,NA,B.,Respiratory Infectious,NA,NA,2703777939.56188,0.044815950360875705
2019,390,Lower respiratory infections,3,112960304.606663,112960.304606663,112.960304606663,NA,NA,1.,Lower respiratory infections,NA,2703777939.56188,0.04177869156849733
2019,395,COVID-19,3,0,0,0,NA,NA,2.,COVID-19,NA,2703777939.56188,0
2019,400,Upper respiratory infections,3,5725715.27648204,5725.71527648204,5.72571527648204,NA,NA,3.,Upper respiratory infections,NA,2703777939.56188,0.0021176721626073457
2019,410,Otitis media,3,2486358.04309112,2486.35804309112,2.48635804309112,NA,NA,4.,Otitis media,NA,2703777939.56188,9.195866297710859e-4
2019,420,Maternal conditions,2,15782475.3808639,15782.4753808639,15.7824753808639,NA,C.,Maternal conditions,NA,NA,2703777939.56188,0.005837193635591719
2019,490,Neonatal conditions,2,212269727.72004,212269.72772003998,212.26972772003998,NA,D.,Neonatal conditions,NA,NA,2703777939.56188,0.07850856559412425
2019,500,Preterm birth complications,3,105730146.757077,105730.14675707699,105.730146757077,NA,NA,1.,Preterm birth complications,NA,2703777939.56188,0.03910459701960935
2019,510,Birth asphyxia and birth trauma,3,62825677.0138883,62825.6770138883,62.8256770138883,NA,NA,2.,Birth asphyxia and birth trauma,NA,2703777939.56188,0.02323625623784347
2019,520,Neonatal sepsis and infections,3,19541406.4402904,19541.4064402904,19.541406440290398,NA,NA,3.,Neonatal sepsis and infections,NA,2703777939.56188,0.0072274450332473995
2019,530,Other neonatal conditions,3,24172497.5087845,24172.497508784498,24.1724975087845,NA,NA,4.,Other neonatal conditions,NA,2703777939.56188,0.008940267303424114
2019,540,Nutritional deficiencies,2,50310264.3328966,50310.2643328966,50.3102643328966,NA,E.,Nutritional deficiencies,NA,NA,2703777939.56188,0.0186073950810653
2019,550,Protein-energy malnutrition,3,12689501.7471115,12689.501747111499,12.6895017471115,NA,NA,1.,Protein-energy malnutrition,NA,2703777939.56188,0.004693248495535734
2019,560,Iodine deficiency,3,2235420.75390553,2235.42075390553,2.23542075390553,NA,NA,2.,Iodine deficiency,NA,2703777939.56188,8.267767560333588e-4
2019,570,Vitamin A deficiency,3,1151703.06541237,1151.70306541237,1.15170306541237,NA,NA,3.,Vitamin A deficiency,NA,2703777939.56188,4.259606710153837e-4
2019,580,Iron-deficiency anaemia,3,32692723.1518442,32692.7231518442,32.6927231518442,NA,NA,4.,Iron-deficiency anaemia,NA,2703777939.56188,0.012091497113532084
2019,590,Other nutritional deficiencies,3,1540915.61462306,1540.91561462306,1.54091561462306,NA,NA,5.,Other nutritional deficiencies,NA,2703777939.56188,5.699120449487615e-4
2019,600,Noncommunicable diseases,1,1708563490.81081,1708563.4908108101,1708.56349081081,II.,Noncommunicable diseases,NA,NA,NA,2703777939.56188,0.631917091197092
2019,610,Malignant neoplasms,2,263690223.002241,263690.223002241,263.690223002241,NA,A.,Malignant neoplasms,NA,NA,2703777939.56188,0.0975265827655097
2019,620,Mouth and oropharynx cancers,3,12144264.248739,12144.264248739,12.144264248739,NA,NA,1.,Mouth and oropharynx cancers,NA,2703777939.56188,0.004491590848140012
2019,621,Lip and oral cavity,4,6036481.0012074,6036.4810012074,6.0364810012074,NA,NA,NA,a.,Lip and oral cavity,2703777939.56188,0.002232609754255762
2019,622,Nasopharynx,4,2868869.8103554,2868.8698103554,2.8688698103554002,NA,NA,NA,b.,Nasopharynx,2703777939.56188,0.001061059700346646
2019,623,Other pharynx,4,3238913.43717621,3238.9134371762098,3.23891343717621,NA,NA,NA,c.,Other pharynx,2703777939.56188,0.001197921393537608
2019,630,Oesophagus cancer,3,13346522.1809665,13346.5221809665,13.3465221809665,NA,NA,2.,Oesophagus cancer,NA,2703777939.56188,0.004936249381163739
2019,640,Stomach cancer,3,21818812.9310517,21818.8129310517,21.818812931051703,NA,NA,3.,Stomach cancer,NA,2703777939.56188,0.008069750334077813
2019,650,Colon and rectum cancers,3,23287476.8176753,23287.4768176753,23.2874768176753,NA,NA,4.,Colon and rectum cancers,NA,2703777939.56188,0.00861293987088629
2019,660,Liver cancer,3,16972418.8401156,16972.4188401156,16.972418840115598,NA,NA,5.,Liver cancer,NA,2703777939.56188,0.006277297625583042
2019,661,Liver cancer secondary to hepatitis B,4,8406298.61191329,8406.29861191329,8.40629861191329,NA,NA,NA,a.,Liver cancer secondary to hepatitis B,2703777939.56188,0.00310909357196525
2019,662,Liver cancer secondary to hepatitis C,4,3155437.20826256,3155.43720826256,3.15543720826256,NA,NA,NA,b.,Liver cancer secondary to hepatitis C,2703777939.56188,0.0011670474716477149
2019,663,Liver cancer secondary to alcohol use,4,3220070.5214254,3220.0705214254,3.2200705214254,NA,NA,NA,c.,Liver cancer secondary to alcohol use,2703777939.56188,0.0011909522872825791
2019,664,Other liver cancer,4,2190612.49851431,2190.61249851431,2.19061249851431,NA,NA,NA,d.,Other liver cancer,2703777939.56188,8.102042946874833e-4
2019,670,Pancreas cancer,3,10820827.1245709,10820.8271245709,10.8208271245709,NA,NA,6.,Pancreas cancer,NA,2703777939.56188,0.004002113844572719
2019,680,"Trachea, bronchus, lung cancers",3,44441796.4693832,44441.796469383204,44.4417964693832,NA,NA,7.,"Trachea, bronchus, lung cancers",NA,2703777939.56188,0.016436925466070097
2019,690,Melanoma and other skin cancers,3,3265422.06354677,3265.42206354677,3.2654220635467697,NA,NA,8.,Melanoma and other skin cancers,NA,2703777939.56188,0.0012077256847786465
2019,691,Malignant skin melanoma,4,1690558.27673962,1690.55827673962,1.69055827673962,NA,NA,NA,a.,Malignant skin melanoma,2703777939.56188,6.252578113029348e-4
2019,692,Non-melanoma skin cancer,4,1574863.78680715,1574.86378680715,1.5748637868071502,NA,NA,NA,b.,Non-melanoma skin cancer,2703777939.56188,5.824678734757118e-4
2019,700,Breast cancer,3,21593538.7427543,21593.5387427543,21.593538742754298,NA,NA,9.,Breast cancer,NA,2703777939.56188,0.007986432031564438
2019,710,Cervix uteri cancer,3,11415087.7777248,11415.0877777248,11.4150877777248,NA,NA,10.,Cervix uteri cancer,NA,2703777939.56188,0.004221902845902538
2019,720,Corpus uteri cancer,3,2525821.85478153,2525.82185478153,2.5258218547815297,NA,NA,11.,Corpus uteri cancer,NA,2703777939.56188,9.341824333365239e-4
2019,730,Ovary cancer,3,5405922.38763093,5405.92238763093,5.40592238763093,NA,NA,12.,Ovary cancer,NA,2703777939.56188,0.001999395848501858
2019,740,Prostate cancer,3,7829563.27458132,7829.56327458132,7.82956327458132,NA,NA,13.,Prostate cancer,NA,2703777939.56188,0.0028957863587902566
2019,742,Testicular cancer,3,574926.618855895,574.926618855895,0.574926618855895,NA,NA,14.,Testicular cancer,NA,2703777939.56188,2.1263825347619193e-4
2019,745,Kidney cancer,3,4271550.00724615,4271.55000724615,4.27155000724615,NA,NA,15.,Kidney cancer,NA,2703777939.56188,0.0015798449808856385
2019,750,Bladder cancer,3,4426983.51662288,4426.9835166228795,4.4269835166228795,NA,NA,16.,Bladder cancer,NA,2703777939.56188,0.0016373325086527734
2019,751,Brain and nervous system cancers,3,9207094.89750368,9207.094897503679,9.20709489750368,NA,NA,17.,Brain and nervous system cancers,NA,2703777939.56188,0.003405270367357016
2019,752,Gallbladder and biliary tract cancer,3,3536165.86656843,3536.16586656843,3.53616586656843,NA,NA,18.,Gallbladder and biliary tract cancer,NA,2703777939.56188,0.0013078610542777895
2019,753,Larynx cancer,3,3185849.17780454,3185.84917780454,3.18584917780454,NA,NA,19.,Larynx cancer,NA,2703777939.56188,0.001178295425518848
2019,754,Thyroid cancer,3,1262923.12628323,1262.92312628323,1.2629231262832301,NA,NA,20.,Thyroid cancer,NA,2703777939.56188,4.6709572846351206e-4
2019,755,Mesothelioma,3,630062.988767132,630.0629887671321,0.6300629887671321,NA,NA,21.,Mesothelioma,NA,2703777939.56188,2.330305975013715e-4
2019,760,"Lymphomas, multiple myeloma",3,11708148.5584643,11708.1485584643,11.7081485584643,NA,NA,22.,"Lymphomas, multiple myeloma",NA,2703777939.56188,0.0043302922134062114
2019,761,Hodgkin lymphoma,4,1105828.43819683,1105.82843819683,1.10582843819683,NA,NA,NA,a.,Hodgkin lymphoma,2703777939.56188,4.0899380900193984e-4
2019,762,Non-Hodgkin lymphoma,4,7905534.64342138,7905.53464342138,7.90553464342138,NA,NA,NA,b.,Non-Hodgkin lymphoma,2703777939.56188,0.002923884586728447
2019,763,Multiple myeloma,4,2696785.47684608,2696.7854768460797,2.6967854768460797,NA,NA,NA,c.,Multiple myeloma,2703777939.56188,9.974138176758209e-4
2019,770,Leukaemia,3,11392908.3141799,11392.908314179898,11.392908314179898,NA,NA,23.,Leukaemia,NA,2703777939.56188,0.004213699707907967
2019,780,Other malignant neoplasms,3,18626135.2164231,18626.135216423103,18.6261352164231,NA,NA,24.,Other malignant neoplasms,NA,2703777939.56188,0.006888929354694446
2019,790,Other neoplasms,2,2860152.2852438,2860.1522852437997,2.8601522852438,NA,B.,Other neoplasms,NA,NA,2703777939.56188,0.0010578354987640956
2019,800,Diabetes mellitus,2,74395950.1710783,74395.9501710783,74.3959501710783,NA,C.,Diabetes mellitus,NA,NA,2703777939.56188,0.027515554839956054
2019,810,"Endocrine, blood, immune disorders",2,25290527.188207,25290.527188207,25.290527188207,NA,D.,"Endocrine, blood, immune disorders",NA,NA,2703777939.56188,0.009353773776371989
2019,811,Thalassaemias,3,2824543.17979272,2824.54317979272,2.82454317979272,NA,NA,1.,Thalassaemias,NA,2703777939.56188,0.0010446653693203846
2019,812,Sickle cell disorders and trait,3,4644167.47721717,4644.16747721717,4.64416747721717,NA,NA,2.,Sickle cell disorders and trait,NA,2703777939.56188,0.001717658617323326
2019,813,Other haemoglobinopathies and haemolytic anaemias,3,4395107.56882532,4395.10756882532,4.3951075688253205,NA,NA,3.,Other haemoglobinopathies and haemolytic anaemias,NA,2703777939.56188,0.0016255430982388677
2019,814,"Other endocrine, blood and immune disorders",3,13426708.9623718,13426.7089623718,13.4267089623718,NA,NA,4.,"Other endocrine, blood and immune disorders",NA,2703777939.56188,0.0049659066914894134
2019,820,Mental and substance use disorders,2,172287248.452657,172287.24845265702,172.28724845265702,NA,E.,Mental and substance use disorders,NA,NA,2703777939.56188,0.06372093134267322
2019,830,Depressive disorders,3,48259458.1403335,48259.4581403335,48.25945814033351,NA,NA,1.,Depressive disorders,NA,2703777939.56188,0.017848898548285908
2019,840,Bipolar disorder,3,7916475.71068357,7916.4757106835705,7.91647571068357,NA,NA,2.,Bipolar disorder,NA,2703777939.56188,0.0029279311717316384
2019,850,Schizophrenia,3,14746638.8039518,14746.6388039518,14.7466388039518,NA,NA,3.,Schizophrenia,NA,2703777939.56188,0.005454086516565537
2019,860,Alcohol use disorders,3,17072340.6969537,17072.3406969537,17.0723406969537,NA,NA,4.,Alcohol use disorders,NA,2703777939.56188,0.006314254009972468
2019,870,Drug use disorders,3,15644901.8319169,15644.9018319169,15.6449018319169,NA,NA,5.,Drug use disorders,NA,2703777939.56188,0.005786311665244224
2019,871,Opioid use disorders,4,11215743.2368334,11215.7432368334,11.215743236833399,NA,NA,NA,a.,Opioid use disorders,2703777939.56188,0.004148174697605084
2019,872,Cocaine use disorders,4,1173311.65129253,1173.3116512925299,1.17331165129253,NA,NA,NA,b.,Cocaine use disorders,2703777939.56188,4.339526682737315e-4
2019,873,Amphetamine use disorders,4,1670617.89686797,1670.61789686797,1.67061789686797,NA,NA,NA,c.,Amphetamine use disorders,2703777939.56188,6.178828048055888e-4
2019,874,Cannabis use disorders,4,686084.25581864,686.08425581864,0.68608425581864,NA,NA,NA,d.,Cannabis use disorders,2703777939.56188,2.537502232634582e-4
2019,875,Other drug use disorders,4,899144.791104393,899.144791104393,0.8991447911043929,NA,NA,NA,e.,Other drug use disorders,2703777939.56188,3.3255127129637365e-4
2019,880,Anxiety disorders,3,35196288.0916718,35196.2880916718,35.1962880916718,NA,NA,6.,Anxiety disorders,NA,2703777939.56188,0.013017447763249005
2019,890,Eating disorders,3,3381883.05264823,3381.88305264823,3.38188305264823,NA,NA,7.,Eating disorders,NA,2703777939.56188,0.0012507991145146446
2019,900,Austism and Asperger syndrome,3,11471212.7727323,11471.2127727323,11.4712127727323,NA,NA,8.,Austism and Asperger syndrome,NA,2703777939.56188,0.004242660835745666
2019,910,Childhood behavioural disorders,3,5979524.47251228,5979.524472512279,5.97952447251228,NA,NA,9.,Childhood behavioural disorders,NA,2703777939.56188,0.002211544219301235
2019,911,Attention deficit/hyperactivity syndrome,4,1033627.77373841,1033.62777373841,1.03362777373841,NA,NA,NA,a.,Attention deficit/hyperactivity syndrome,2703777939.56188,3.822901868582813e-4
2019,912,Conduct disorder,4,4945896.69877386,4945.89669877386,4.94589669877386,NA,NA,NA,b.,Conduct disorder,2703777939.56188,0.00182925403244295
2019,920,Idiopathic intellectual disability,3,3851784.17874454,3851.78417874454,3.85178417874454,NA,NA,10.,Idiopathic intellectual disability,NA,2703777939.56188,0.0014245933892665322
2019,930,Other mental and behavioural disorders,3,8766740.70050878,8766.74070050878,8.76674070050878,NA,NA,11.,Other mental and behavioural disorders,NA,2703777939.56188,0.003242404108796502
2019,940,Neurological conditions,2,108335942.653099,108335.942653099,108.335942653099,NA,F.,Neurological conditions,NA,NA,2703777939.56188,0.04006835808071344
2019,950,Alzheimer disease and other dementias,3,31520819.7587388,31520.819758738802,31.5208197587388,NA,NA,1.,Alzheimer disease and other dementias,NA,2703777939.56188,0.011658065293574528
2019,960,Parkinson disease,3,6584042.80416288,6584.04280416288,6.5840428041628805,NA,NA,2.,Parkinson disease,NA,2703777939.56188,0.002435127052345785
2019,970,Epilepsy,3,14259402.7516392,14259.4027516392,14.2594027516392,NA,NA,3.,Epilepsy,NA,2703777939.56188,0.005273880869798721
2019,980,Multiple sclerosis,3,983304.923363979,983.304923363979,0.983304923363979,NA,NA,4.,Multiple sclerosis,NA,2703777939.56188,3.636781367937759e-4
2019,990,Migraine,3,42748781.2963434,42748.781296343404,42.7487812963434,NA,NA,5.,Migraine,NA,2703777939.56188,0.015810758964647224
2019,1000,Non-migrane headache,3,4496357.73445561,4496.35773445561,4.49635773445561,NA,NA,6.,Non-migrane headache,NA,2703777939.56188,0.001662990761432205
2019,1010,Other neurological conditions,3,7743233.3843953,7743.2333843953,7.7432333843953005,NA,NA,7.,Other neurological conditions,NA,2703777939.56188,0.0028638570021212663
2019,1020,Sense organ diseases,2,73913758.504239,73913.758504239,73.913758504239,NA,G.,Sense organ diseases,NA,NA,2703777939.56188,0.027337214873576477
2019,1030,Glaucoma,3,729268.591835725,729.268591835725,0.729268591835725,NA,NA,1.,Glaucoma,NA,2703777939.56188,2.697220733866538e-4
2019,1040,Cataracts,3,6234654.68923588,6234.65468923588,6.23465468923588,NA,NA,2.,Cataracts,NA,2703777939.56188,0.0023059048592748497
2019,1050,Uncorrected refractive errors,3,17532562.2502151,17532.562250215098,17.532562250215097,NA,NA,3.,Uncorrected refractive errors,NA,2703777939.56188,0.0064844682670412174
2019,1060,Macular degeneration,3,536916.599704874,536.916599704874,0.5369165997048739,NA,NA,4.,Macular degeneration,NA,2703777939.56188,1.9858013923727624e-4
2019,1070,Other vision loss,3,2892343.96649562,2892.34396649562,2.89234396649562,NA,NA,5.,Other vision loss,NA,2703777939.56188,0.001069741684098619
2019,1080,Other hearing loss,3,42391688.6321767,42391.688632176694,42.391688632176695,NA,NA,6.,Other hearing loss,NA,2703777939.56188,0.015678687222015666
2019,1090,Other sense organ disorders,3,3596323.77457505,3596.32377457505,3.59632377457505,NA,NA,7.,Other sense organ disorders,NA,2703777939.56188,0.0013301106285221772
2019,1100,Cardiovascular diseases,2,426995088.407268,426995.088407268,426.995088407268,NA,H.,Cardiovascular diseases,NA,NA,2703777939.56188,0.15792535406086575
2019,1110,Rheumatic heart disease,3,14162145.827357,14162.145827357,14.162145827357,NA,NA,1.,Rheumatic heart disease,NA,2703777939.56188,0.005237910118333103
2019,1120,Hypertensive heart disease,3,25618106.1459256,25618.1061459256,25.6181061459256,NA,NA,2.,Hypertensive heart disease,NA,2703777939.56188,0.00947492979030547
2019,1130,Ischaemic heart disease,3,189025862.542444,189025.862542444,189.025862542444,NA,NA,3.,Ischaemic heart disease,NA,2703777939.56188,0.06991175561299007
2019,1140,Stroke,3,157041175.454604,157041.175454604,157.041175454604,NA,NA,4.,Stroke,NA,2703777939.56188,0.058082127661730584
2019,1141,Ischaemic stroke,4,66534935.5816553,66534.9355816553,66.5349355816553,NA,NA,NA,a.,Ischaemic stroke,2703777939.56188,0.024608136122464486
2019,1142,Haemorrhagic stroke,4,90506239.8537774,90506.2398537774,90.50623985377739,NA,NA,NA,b.,Haemorrhagic stroke,2703777939.56188,0.033473991532175534
2019,1150,"Cardiomyopathy, myocarditis, endocarditis",3,13662427.9127456,13662.427912745601,13.662427912745601,NA,NA,5.,"Cardiomyopathy, myocarditis, endocarditis",NA,2703777939.56188,0.005053088019114269
2019,1160,Other circulatory diseases,3,27485370.5241925,27485.3705241925,27.4853705241925,NA,NA,6.,Other circulatory diseases,NA,2703777939.56188,0.010165542858392515
2019,1170,Respiratory diseases,2,108363147.243649,108363.147243649,108.36314724364901,NA,I.,Respiratory diseases,NA,NA,2703777939.56188,0.04007841977629574
2019,1180,Chronic obstructive pulmonary disease,3,77575367.3890037,77575.36738900369,77.57536738900369,NA,NA,1.,Chronic obstructive pulmonary disease,NA,2703777939.56188,0.028691471386727122
2019,1190,Asthma,3,21949610.827727,21949.610827727,21.949610827727,NA,NA,2.,Asthma,NA,2703777939.56188,0.008118126310063657
2019,1200,Other respiratory diseases,3,8838169.02691832,8838.16902691832,8.83816902691832,NA,NA,3.,Other respiratory diseases,NA,2703777939.56188,0.003268822079504967
2019,1210,Digestive diseases,2,92747448.885687,92747.44888568699,92.74744888568699,NA,J.,Digestive diseases,NA,NA,2703777939.56188,0.034302909099375146
2019,1220,Peptic ulcer disease,3,6361229.96666288,6361.22996666288,6.36122996666288,NA,NA,1.,Peptic ulcer disease,NA,2703777939.56188,0.002352719087460878
2019,1230,Cirrhosis of the liver,3,46171695.9183447,46171.695918344696,46.171695918344696,NA,NA,2.,Cirrhosis of the liver,NA,2703777939.56188,0.017076733722380454
2019,1231,Cirrhosis due to hepatitis B,4,11578331.5556973,11578.3315556973,11.5783315556973,NA,NA,NA,a.,Cirrhosis due to hepatitis B,2703777939.56188,0.004282279023836348
2019,1232,Cirrhosis due to hepatitis C,4,10866134.0168561,10866.1340168561,10.866134016856101,NA,NA,NA,b.,Cirrhosis due to hepatitis C,2703777939.56188,0.004018870728199242
2019,1233,Cirrhosis due to alcohol use,4,13084248.418576,13084.248418576,13.084248418576001,NA,NA,NA,c.,Cirrhosis due to alcohol use,2703777939.56188,0.004839246680404594
2019,1234,Other liver cirrhosis,4,10642981.9272154,10642.9819272154,10.642981927215398,NA,NA,NA,d.,Other liver cirrhosis,2703777939.56188,0.003936337289940308
2019,1240,Appendicitis,3,1378318.35209263,1378.31835209263,1.37831835209263,NA,NA,3.,Appendicitis,NA,2703777939.56188,5.097749825993375e-4
2019,1241,Gastritis and duodenitis,3,2822635.08244814,2822.6350824481397,2.82263508244814,NA,NA,4.,Gastritis and duodenitis,NA,2703777939.56188,0.001043959654062981
2019,1242,Paralytic ileus and intestinal obstruction,3,6686290.86807412,6686.29086807412,6.68629086807412,NA,NA,5.,Paralytic ileus and intestinal obstruction,NA,2703777939.56188,0.002472943791070936
